model_label,model_family,outcome,term,coefficient_log_odds,standard_error,z_value,p_value,ci_95_log_odds_low,ci_95_log_odds_high,covariance_estimator,odds_ratio,ci_95_odds_ratio_low,ci_95_odds_ratio_high
policy_2021_flexible_year,binomial_logistic,has_policy_document_link,publication_year_spline_4,0.12628997849971,0.8000209076774444,0.1578583475603717,0.8745684202824462,-1.4417221874271249,1.6943021444265447,HC3 robust,1.1346111334185347,0.2365200758288878,5.442846318925708
policy_2021_flexible_year,binomial_logistic,has_policy_document_link,log1p_times_cited,1.0915683060244197,0.0887036065137709,12.3057939685345,8.43033174706438e-35,0.9177124319586162,1.2654241800902233,HC3 robust,2.9789423041603844,2.503556777947818,3.54459596430265
policy_2020_flexible_year,binomial_logistic,has_policy_document_link,const,-9.504987312438343,1.3630396385839396,-6.973375566915328,3.0942512684783315e-12,-12.176495913563356,-6.8334787113133295,HC3 robust,7.447944978528656e-05,5.150092338912953e-06,0.0010771046566302
policy_2020_flexible_year,binomial_logistic,has_policy_document_link,ethics_responsibility_primary,1.0145102687715146,0.3176346640007684,3.1939532543244726,0.0014033883986425,0.3919577670885273,1.6370627704545018,HC3 robust,2.758012381794109,1.4798752106437416,5.140049811916743
policy_2020_flexible_year,binomial_logistic,has_policy_document_link,computational_performance_primary,-0.0346187959872718,0.3173685463174369,-0.1090807403221541,0.9131384507224174,-0.6566497165952802,0.5874121246207363,HC3 robust,0.9659735790850712,0.5185858368552008,1.7993259537301305
policy_2020_flexible_year,binomial_logistic,has_policy_document_link,mental_health_conditions_symptoms,0.6857512528184807,0.2326628590829777,2.9474031889804637,0.0032045507626376,0.2297404284757265,1.141762077161235,HC3 robust,1.9852627096614053,1.2582733556033647,3.132282829339764
policy_2020_flexible_year,binomial_logistic,has_policy_document_link,clinical_assessment_diagnosis,0.0535730831956001,0.2588666501792502,0.2069524334575498,0.8360470068242039,-0.4537962279542595,0.5609423943454598,HC3 robust,1.0550340942131826,0.6352121585398768,1.7523231017977337
policy_2020_flexible_year,binomial_logistic,has_policy_document_link,treatment_intervention,0.0807283339003319,0.2274259974222112,0.3549652845996389,0.7226155987522385,-0.3650184301953012,0.5264750979959651,HC3 robust,1.0840763497656984,0.6941838568160246,1.6929542808898574
policy_2020_flexible_year,binomial_logistic,has_policy_document_link,neurocognitive_affective_processes,-0.3553299300898401,0.3086249266017122,-1.1513325705813833,0.2495954425388299,-0.960223670960514,0.2495638107808336,HC3 robust,0.7009421431499838,0.3828072535326344,1.2834654607760907
policy_2020_flexible_year,binomial_logistic,has_policy_document_link,publication_year_spline_1,1.6145545900860037,3.191965934525404,0.5058182396692974,0.6129842528829037,-4.641583681462524,7.870692861634531,HC3 robust,5.025648951008455,0.0096424150154232,2619.379827395212
policy_2020_flexible_year,binomial_logistic,has_policy_document_link,publication_year_spline_2,0.6504646096521569,1.3588246620151654,0.4786964998762271,0.6321545561832537,-2.012782789202378,3.313712008506693,HC3 robust,1.91643101455054,0.1336163307492982,27.48696819419658
policy_2020_flexible_year,binomial_logistic,has_policy_document_link,publication_year_spline_3,2.763858967379784,1.399275269649805,1.9752074715588248,0.0482446083759279,0.0213298344085934,5.506388100350974,HC3 robust,15.860931820977598,1.021558941364831,246.26005220373912
policy_2020_flexible_year,binomial_logistic,has_policy_document_link,publication_year_spline_4,1.811237835868376,1.298370166129174,1.3950088219203405,0.1630131792877296,-0.7335209283460924,4.355996600082843,HC3 robust,6.118015846494986,0.4802152066616101,77.94446610338053
policy_2020_flexible_year,binomial_logistic,has_policy_document_link,log1p_times_cited,1.1293576197823776,0.1048438269783531,10.771808434802304,4.67722605729312e-27,0.9238674949034564,1.3348477446612987,HC3 robust,3.0936685502066887,2.519013848323651,3.7994174207923095
